CustomerID,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,IncomeCategory,AgeGroup,ProdTaken
302209,28.0,0,3,7.0,3,1,4,4.0,1,4.0,0,2.0,1,2,0,3.0,2,25027.0,2,1,0
302210,50.0,0,3,6.0,2,1,3,3.0,1,3.0,1,1.0,0,3,1,1.0,2,21728.0,1,3,1
302211,31.0,1,1,29.0,3,1,3,4.0,1,3.0,0,1.0,0,3,1,1.0,2,20582.0,1,1,0
302212,33.0,1,2,9.0,2,1,2,3.0,0,4.0,1,4.0,1,5,0,1.0,1,17277.0,1,1,0
302213,36.0,1,1,23.0,2,1,4,4.0,3,3.0,1,6.0,1,1,0,1.0,3,26310.0,2,2,0
302214,36.0,0,3,18.0,3,1,3,4.0,1,3.0,1,3.0,0,5,1,2.0,2,23646.0,1,2,0
302215,27.0,1,1,6.0,2,0,3,3.0,3,5.0,1,2.0,0,4,0,2.0,3,22412.0,1,1,0
302216,51.0,0,3,8.0,3,1,2,3.0,3,4.0,0,3.0,0,4,0,0.0,3,25596.0,2,3,0
302217,30.0,1,1,28.0,2,0,2,3.0,0,3.0,0,5.0,1,2,0,1.0,1,17132.0,1,1,1
302218,41.0,1,1,16.0,2,1,3,4.0,0,5.0,2,5.0,0,1,1,2.0,1,20696.0,1,2,1
302219,53.0,1,3,8.0,2,0,3,4.0,4,3.0,1,3.0,0,3,0,0.0,0,30427.0,2,3,0
302220,30.0,1,3,16.0,3,1,3,4.0,1,3.0,0,2.0,0,2,1,0.0,2,21578.0,1,1,0
302221,44.0,1,3,16.0,3,0,3,6.0,1,3.0,3,2.0,0,1,0,1.0,2,24024.0,1,2,1
302222,39.0,0,1,36.0,2,0,3,4.0,1,3.0,2,3.0,0,3,1,1.0,2,21084.0,1,2,0
302223,27.0,1,1,32.0,2,1,3,6.0,0,3.0,2,3.0,0,1,0,1.0,1,20971.0,1,1,1
302224,35.0,0,3,11.0,3,0,4,4.0,1,3.0,0,2.0,0,2,1,1.0,2,25216.0,2,1,0
302225,32.0,1,1,9.0,2,1,3,4.0,0,3.0,1,2.0,1,4,1,2.0,1,21373.0,1,1,0
302226,52.0,1,1,10.0,2,0,1,3.0,4,3.0,0,3.0,0,5,1,0.0,0,31555.0,2,3,0
302227,29.0,0,1,9.0,3,1,3,5.0,0,5.0,2,2.0,0,4,0,1.0,1,21239.0,1,1,1
302228,32.0,1,3,17.0,3,0,3,4.0,1,3.0,1,4.0,1,1,0,1.0,2,25261.0,2,1,0
302229,39.0,1,1,7.0,2,0,3,2.0,1,3.0,3,2.0,0,1,0,1.0,2,26303.0,2,2,0
302230,33.0,0,3,16.0,3,1,3,6.0,1,3.0,1,2.0,0,2,0,2.0,2,23346.0,1,1,0
302231,33.0,1,1,16.0,2,0,4,4.0,1,3.0,1,3.0,1,5,1,3.0,2,25000.0,1,1,0
302232,46.0,1,1,16.0,2,1,3,4.0,1,4.0,1,2.0,0,4,1,1.0,2,21026.0,1,3,0
302233,24.0,0,3,30.0,3,1,2,3.0,0,3.0,0,1.0,0,4,0,1.0,1,17400.0,1,0,0
302234,38.0,0,1,8.0,2,0,3,1.0,1,5.0,2,7.0,1,2,1,2.0,2,20980.0,1,2,0
302235,30.0,1,3,13.0,3,1,2,3.0,0,4.0,2,1.0,0,1,0,0.0,1,17983.0,1,1,0
302236,43.0,1,1,12.0,2,1,2,4.0,4,3.0,1,5.0,1,3,1,0.0,0,31627.0,2,2,0
302237,31.0,1,3,8.0,2,1,3,3.0,1,3.0,3,5.0,1,5,1,1.0,2,21582.0,1,1,0
302238,26.0,1,1,11.0,1,1,3,4.0,0,3.0,1,3.0,1,3,1,2.0,1,22369.0,1,1,1
302239,26.0,1,1,6.0,2,0,2,4.0,0,3.0,1,2.0,1,4,0,0.0,1,17933.0,1,1,0
302240,28.0,0,1,8.0,3,1,2,4.0,0,5.0,2,1.0,0,4,0,0.0,1,17561.0,1,1,1
302241,25.0,0,1,16.0,3,1,3,4.0,0,5.0,3,4.0,1,3,0,2.0,1,21850.0,1,0,1
302242,46.0,0,3,32.0,2,1,3,4.0,1,4.0,3,1.0,0,4,1,2.0,2,22991.0,1,3,0
302243,32.0,1,1,18.0,2,1,3,4.0,0,3.0,1,5.0,1,3,0,1.0,1,21034.0,1,1,0
302244,38.0,0,1,17.0,3,1,4,4.0,3,3.0,1,8.0,0,3,1,3.0,3,28726.0,2,2,1
302245,47.0,1,1,8.0,2,0,2,3.0,4,3.0,1,2.0,1,4,1,0.0,0,31752.0,2,3,0
302246,53.0,1,1,18.0,2,0,3,4.0,1,3.0,0,2.0,0,2,1,2.0,2,21827.0,1,3,0
302247,50.0,1,1,10.0,2,1,3,3.0,2,4.0,1,4.0,0,5,1,0.0,4,34144.0,2,3,0
302248,42.0,1,1,8.0,3,1,2,3.0,4,5.0,0,1.0,0,3,1,1.0,0,32665.0,2,2,0
302249,45.0,1,3,35.0,3,0,3,2.0,4,3.0,1,5.0,1,1,1,1.0,0,31998.0,2,2,0
302250,37.0,1,1,16.0,2,0,2,3.0,0,5.0,1,1.0,1,3,1,0.0,1,17782.0,1,2,0
302251,31.0,1,3,11.0,3,0,4,5.0,1,4.0,1,3.0,1,3,1,2.0,2,23887.0,1,1,0
302252,41.0,0,1,16.0,3,0,3,4.0,3,3.0,2,2.0,0,4,0,1.0,3,32177.0,2,2,0
302253,35.0,1,3,10.0,1,1,2,3.0,3,5.0,3,1.0,1,4,1,1.0,3,24582.0,1,1,1
302254,34.0,1,1,35.0,2,1,4,4.0,1,3.0,1,3.0,1,1,1,1.0,2,23885.0,1,1,0
302255,29.0,1,1,21.0,2,1,2,3.0,0,3.0,2,2.0,0,3,0,0.0,1,17340.0,1,1,0
302256,34.0,0,1,8.0,2,1,2,4.0,1,3.0,0,2.0,0,4,0,0.0,2,24547.0,1,1,0
302257,51.0,0,3,19.0,2,1,3,4.0,1,3.0,2,5.0,1,3,1,2.0,2,35558.0,3,3,1
302258,28.0,0,1,7.0,1,1,3,5.0,1,5.0,0,7.0,0,3,0,2.0,2,22976.0,1,1,0
302259,43.0,1,1,36.0,2,1,4,4.0,1,4.0,1,3.0,0,3,1,1.0,2,23112.0,1,2,0
302260,43.0,1,1,13.0,3,1,3,4.0,3,5.0,1,2.0,0,3,1,1.0,3,32026.0,2,2,0
302261,38.0,1,1,7.0,1,0,3,4.0,3,3.0,3,6.0,0,5,1,2.0,3,26169.0,2,2,0
302262,59.0,1,3,17.0,3,1,3,4.0,4,3.0,2,2.0,0,3,0,2.0,0,32550.0,2,4,0
302263,28.0,0,3,27.0,2,0,3,4.0,1,3.0,2,3.0,0,1,1,2.0,2,28659.0,2,1,0
302264,32.0,0,1,10.0,3,1,4,4.0,3,3.0,1,2.0,0,4,1,1.0,3,32353.0,2,1,0
302265,49.0,0,1,24.0,2,1,3,3.0,1,3.0,1,2.0,1,1,0,0.0,2,21804.0,1,3,0
302266,59.0,1,3,31.0,2,0,2,3.0,3,5.0,3,1.0,0,3,1,0.0,3,22637.0,1,4,0
302267,28.0,1,1,10.0,3,1,3,5.0,0,3.0,2,2.0,0,1,1,2.0,1,20723.0,1,1,0
302268,34.0,1,1,14.0,2,0,2,3.0,1,5.0,1,4.0,0,5,1,1.0,2,20121.0,1,1,0
302269,50.0,1,1,23.0,2,0,2,4.0,3,5.0,1,6.0,0,3,1,0.0,3,28269.0,2,3,0
302270,41.0,1,3,29.0,3,1,4,5.0,1,3.0,0,4.0,1,3,1,2.0,2,25058.0,2,2,1
302271,50.0,1,1,7.0,1,0,3,4.0,0,5.0,0,4.0,0,4,1,1.0,1,22258.0,1,3,0
302272,41.0,1,1,15.0,2,1,3,3.0,0,5.0,1,3.0,0,1,0,0.0,1,17238.0,1,2,0
302273,30.0,1,1,6.0,2,1,2,4.0,1,3.0,1,2.0,1,1,1,1.0,2,20126.0,1,1,0
302274,56.0,1,1,13.0,1,1,3,3.0,0,3.0,1,1.0,0,4,1,2.0,1,17339.0,1,4,1
302275,35.0,1,1,10.0,2,0,4,4.0,1,4.0,1,3.0,0,5,1,3.0,2,24111.0,1,1,0
302276,20.0,1,2,9.0,1,1,3,5.0,0,3.0,2,3.0,0,3,0,1.0,1,21242.0,1,0,1
302277,24.0,1,1,16.0,3,1,3,4.0,0,5.0,1,3.0,0,3,1,1.0,1,21178.0,1,0,0
302278,47.0,1,1,9.0,2,1,3,4.0,3,3.0,1,5.0,0,1,1,2.0,3,27256.0,2,3,0
302279,42.0,1,1,10.0,1,1,2,3.0,2,3.0,0,2.0,0,2,0,1.0,4,34232.0,2,2,0
302280,30.0,1,1,16.0,2,1,4,2.0,0,3.0,1,8.0,0,5,1,1.0,1,21129.0,1,1,0
302281,30.0,0,1,7.0,2,1,4,6.0,0,3.0,1,3.0,0,1,0,3.0,1,21398.0,1,1,0
302282,21.0,1,1,7.0,2,0,3,5.0,0,4.0,3,3.0,0,4,0,2.0,1,21514.0,1,0,0
302283,51.0,1,1,7.0,3,1,3,5.0,0,3.0,0,4.0,0,3,0,1.0,1,22368.0,1,3,0
302284,45.0,0,3,12.0,3,0,2,4.0,3,3.0,3,7.0,0,4,1,0.0,3,23865.0,1,2,0
302285,48.0,1,1,32.0,3,1,3,4.0,3,3.0,3,4.0,0,3,1,1.0,3,27311.0,2,3,0
302286,41.0,0,3,16.0,2,1,2,3.0,1,3.0,2,1.0,0,2,0,1.0,2,21230.0,1,2,0
302287,43.0,0,3,21.0,2,1,2,4.0,1,3.0,0,4.0,0,5,0,1.0,2,21804.0,1,2,0
302288,36.0,1,3,10.0,2,1,4,4.0,3,3.0,1,8.0,0,5,0,3.0,3,26501.0,2,2,0
302289,38.0,1,1,21.0,2,1,3,4.0,3,3.0,1,1.0,1,5,1,1.0,3,26510.0,2,2,0
302290,35.0,0,3,30.0,3,1,4,4.0,1,3.0,3,2.0,0,5,1,2.0,2,23246.0,1,1,0
302291,44.0,1,1,19.0,2,1,3,5.0,4,4.0,1,3.0,0,3,1,2.0,0,33014.0,2,2,0
302292,42.0,1,1,30.0,3,1,2,3.0,3,5.0,0,2.0,1,2,1,1.0,3,22406.0,1,2,0
302293,28.0,1,3,15.0,3,0,3,4.0,1,4.0,1,3.0,0,1,0,2.0,2,24892.0,1,1,0
302294,51.0,0,3,19.0,3,0,4,4.0,3,3.0,3,6.0,0,5,0,1.0,3,27886.0,2,3,0
302295,35.0,1,3,11.0,2,1,4,4.0,3,3.0,1,4.0,1,4,0,3.0,3,28391.0,2,1,0
302296,31.0,1,3,13.0,2,1,2,4.0,3,3.0,1,1.0,0,3,1,0.0,3,26557.0,2,1,0
302297,26.0,0,1,9.0,2,1,4,2.0,1,3.0,1,3.0,0,1,0,2.0,2,23884.0,1,1,0
302298,33.0,0,3,14.0,2,0,2,4.0,0,3.0,2,1.0,0,1,0,1.0,1,17342.0,1,1,0
302299,46.0,1,3,11.0,2,0,2,4.0,1,5.0,1,6.0,1,4,0,1.0,2,23684.0,1,3,0
302300,35.0,1,1,14.0,2,1,2,1.0,0,3.0,1,2.0,0,5,1,1.0,1,17269.0,1,1,0
302301,41.0,0,1,16.0,2,1,3,4.0,4,5.0,1,5.0,0,1,1,0.0,0,32181.0,2,2,0
302302,35.0,1,3,6.0,3,1,3,3.0,3,4.0,1,2.0,0,4,0,0.0,3,22295.0,1,1,0
302303,49.0,1,1,28.0,2,0,3,3.0,4,4.0,1,4.0,0,4,0,1.0,0,31413.0,2,3,0
302304,60.0,0,3,34.0,3,0,3,4.0,3,5.0,1,5.0,0,1,1,0.0,3,25266.0,2,4,0
302305,33.0,0,1,7.0,2,1,4,4.0,0,3.0,1,2.0,0,5,1,1.0,1,20992.0,1,1,0
302306,40.0,1,1,7.0,3,1,3,3.0,3,3.0,1,2.0,0,3,1,1.0,3,28291.0,2,2,0
302307,43.0,0,1,15.0,3,1,3,3.0,1,3.0,1,4.0,1,3,1,2.0,2,20679.0,1,2,0
302308,37.0,1,3,10.0,3,0,3,4.0,1,4.0,3,5.0,1,4,0,2.0,2,27956.0,2,2,0
302309,37.0,1,3,8.0,3,1,3,3.0,1,3.0,0,5.0,1,3,0,1.0,2,24602.0,1,2,0
302310,40.0,1,1,13.0,2,1,3,3.0,0,5.0,2,4.0,1,3,0,1.0,1,17166.0,1,2,1
302311,29.0,1,1,7.0,2,1,4,5.0,0,3.0,1,3.0,0,4,0,2.0,1,20241.0,1,1,0
302312,31.0,1,1,6.0,2,1,3,4.0,0,5.0,1,2.0,0,4,1,1.0,1,17218.0,1,1,0
302313,38.0,1,3,9.0,2,1,3,3.0,3,3.0,1,1.0,0,1,1,1.0,3,25609.0,2,2,0
302314,38.0,1,3,15.0,3,1,3,4.0,0,4.0,1,1.0,0,4,0,2.0,1,17899.0,1,2,0
302315,28.0,1,1,9.0,3,0,3,3.0,3,4.0,1,1.0,0,4,0,0.0,3,22655.0,1,1,0
302316,28.0,1,1,30.0,2,1,2,4.0,0,3.0,2,6.0,1,2,0,0.0,1,17028.0,1,1,1
302317,29.0,1,1,21.0,2,0,3,5.0,0,3.0,0,1.0,1,5,1,0.0,1,17168.0,1,1,0
302318,38.0,1,1,17.0,2,1,4,2.0,0,3.0,3,5.0,0,4,1,3.0,1,23358.0,1,2,0
302319,29.0,1,1,6.0,1,1,2,3.0,0,3.0,2,1.0,0,1,0,0.0,1,17058.0,1,1,1
302320,26.0,0,1,6.0,2,0,2,3.0,1,4.0,1,2.0,0,5,0,1.0,2,21397.0,1,1,0
302321,27.0,0,3,6.0,3,1,3,3.0,1,4.0,1,1.0,1,1,0,1.0,2,21349.0,1,1,0
302322,32.0,1,1,7.0,3,1,3,4.0,0,4.0,2,3.0,0,3,1,1.0,1,21179.0,1,1,0
302323,42.0,1,3,6.0,2,1,1,3.0,1,3.0,1,2.0,0,3,1,0.0,2,19907.0,1,2,0
302324,48.0,1,3,22.0,2,0,3,3.0,1,3.0,1,1.0,0,4,1,0.0,2,21439.0,1,3,0
302325,29.0,1,1,19.0,2,0,4,4.0,0,3.0,0,3.0,1,4,1,1.0,1,21193.0,1,1,1
302326,34.0,0,1,9.0,2,1,2,4.0,0,3.0,0,4.0,0,2,1,0.0,1,17979.0,1,1,0
302327,48.0,1,3,21.0,3,1,3,4.0,1,5.0,3,4.0,0,2,0,2.0,2,23638.0,1,3,0
302328,41.0,1,1,26.0,3,1,3,4.0,1,3.0,0,2.0,1,2,1,2.0,2,21419.0,1,2,0
302329,29.0,0,1,13.0,2,1,3,5.0,0,3.0,1,3.0,1,4,1,1.0,1,21381.0,1,1,0
302330,26.0,1,1,12.0,2,0,3,3.0,0,3.0,1,2.0,1,1,0,1.0,1,17659.0,1,1,0
302331,23.0,1,1,9.0,1,1,4,4.0,0,3.0,0,2.0,0,5,1,3.0,1,21201.0,1,0,0
302332,34.0,1,3,10.0,2,1,3,3.0,3,3.0,1,3.0,1,4,0,2.0,3,24713.0,1,1,0
302333,29.0,0,1,16.0,2,0,2,4.0,0,3.0,3,2.0,0,4,1,0.0,1,21623.0,1,1,1
302334,24.0,0,1,13.0,2,0,2,3.0,0,3.0,0,2.0,1,4,0,0.0,1,17886.0,1,0,1
302335,36.0,1,1,15.0,3,1,2,4.0,1,4.0,1,3.0,1,4,1,0.0,2,23847.0,1,2,0
302336,29.0,0,1,6.0,2,1,3,5.0,0,3.0,1,2.0,0,1,0,2.0,1,17720.0,1,1,0
302337,44.0,0,1,6.0,3,1,2,3.0,0,4.0,1,2.0,1,3,1,1.0,1,17342.0,1,2,1
302338,24.0,1,3,6.0,1,0,3,3.0,0,4.0,2,2.0,1,4,1,2.0,1,18202.0,1,0,1
302339,35.0,1,1,15.0,2,1,3,4.0,1,4.0,3,1.0,0,1,0,1.0,2,21540.0,1,1,0
302340,42.0,1,1,9.0,2,0,3,6.0,0,3.0,1,6.0,1,3,0,2.0,1,21456.0,1,2,1
302341,53.0,1,1,29.0,2,0,3,3.0,4,3.0,2,7.0,0,5,1,1.0,0,29275.0,2,3,0
302342,29.0,0,3,14.0,2,1,3,4.0,1,5.0,3,2.0,0,3,1,2.0,2,23576.0,1,1,0
302343,24.0,1,1,27.0,1,1,2,4.0,0,5.0,1,1.0,0,3,0,0.0,1,17296.0,1,0,0
302344,36.0,0,1,9.0,2,0,4,4.0,1,5.0,1,4.0,0,4,1,3.0,2,23771.0,1,2,0
302345,26.0,0,1,6.0,3,0,3,4.0,0,3.0,1,2.0,0,1,0,0.0,1,17007.0,1,1,0
302346,27.0,1,2,32.0,2,0,4,4.0,0,3.0,1,3.0,0,4,1,2.0,1,21620.0,1,1,0
302347,35.0,0,3,13.0,3,0,3,6.0,0,3.0,1,2.0,0,4,0,2.0,1,21029.0,1,1,1
302348,57.0,1,3,35.0,3,1,2,4.0,4,3.0,1,4.0,0,3,0,0.0,0,29118.0,2,4,0
302349,38.0,1,1,7.0,2,1,3,5.0,1,3.0,1,3.0,0,5,0,1.0,2,24671.0,1,2,0
302350,56.0,1,1,29.0,1,1,4,5.0,0,4.0,1,7.0,0,1,1,2.0,1,22215.0,1,4,0
302351,27.0,1,1,23.0,2,0,2,3.0,0,3.0,2,2.0,1,5,1,0.0,1,17394.0,1,1,1
302352,40.0,1,3,10.0,3,1,3,4.0,3,3.0,1,1.0,0,1,1,1.0,3,25855.0,2,2,0
302353,22.0,0,3,25.0,3,0,4,4.0,1,3.0,1,2.0,1,5,0,2.0,2,21303.0,1,0,1
302354,35.0,0,3,11.0,3,0,4,4.0,1,3.0,1,2.0,0,1,0,1.0,2,25216.0,2,1,0
302355,31.0,1,1,35.0,3,0,4,4.0,1,3.0,0,3.0,0,3,0,3.0,2,24453.0,1,1,0
302356,33.0,1,1,8.0,2,1,2,3.0,0,3.0,2,1.0,0,3,1,0.0,1,17500.0,1,1,0
302357,32.0,1,3,14.0,1,0,3,4.0,1,4.0,1,2.0,1,1,1,2.0,2,20228.0,1,1,0
302358,47.0,1,1,11.0,2,1,2,3.0,2,3.0,0,5.0,0,2,0,1.0,4,33300.0,2,3,0
302359,40.0,0,1,11.0,3,0,3,4.0,1,3.0,3,2.0,0,3,1,1.0,2,23720.0,1,2,0
302360,45.0,1,1,31.0,2,0,3,4.0,1,3.0,1,1.0,0,4,0,0.0,2,20906.0,1,2,0
302361,30.0,1,1,32.0,1,0,4,5.0,0,4.0,1,7.0,0,3,1,3.0,1,21224.0,1,1,1
302362,23.0,1,1,12.0,2,1,3,1.0,0,5.0,1,2.0,1,3,0,0.0,1,16601.0,1,0,1
302363,37.0,1,2,20.0,2,1,3,4.0,0,4.0,1,6.0,0,3,1,2.0,1,20821.0,1,2,0
302364,31.0,0,3,19.0,2,1,4,5.0,0,5.0,0,3.0,0,5,1,1.0,1,20711.0,1,1,1
302365,33.0,0,3,12.0,2,1,3,4.0,1,4.0,1,3.0,0,3,1,2.0,2,25202.0,2,1,0
302366,28.0,1,1,23.0,1,0,3,4.0,0,4.0,1,2.0,0,1,1,1.0,1,21489.0,1,1,0
302367,47.0,0,1,20.0,1,1,3,3.0,1,4.0,1,1.0,0,3,0,2.0,2,20467.0,1,3,0
302368,43.0,1,3,31.0,3,1,3,4.0,3,3.0,1,6.0,0,4,1,1.0,3,25798.0,2,2,0
302369,30.0,1,3,11.0,2,0,2,3.0,3,3.0,1,3.0,0,4,1,1.0,3,24419.0,1,1,0
302370,29.0,0,1,7.0,3,1,3,5.0,0,4.0,1,3.0,0,4,1,1.0,1,21274.0,1,1,1
302371,32.0,0,1,10.0,3,1,3,4.0,0,5.0,1,3.0,1,1,0,1.0,1,21743.0,1,1,0
302372,58.0,1,3,16.0,3,1,2,3.0,4,3.0,2,1.0,0,3,1,1.0,0,28872.0,2,4,0
302373,33.0,0,1,13.0,2,1,2,3.0,1,3.0,1,2.0,0,5,1,1.0,2,20968.0,1,1,0
302374,24.0,1,1,15.0,3,1,4,5.0,0,3.0,3,3.0,1,4,1,3.0,1,22667.0,1,0,1
302375,41.0,1,1,9.0,3,1,4,4.0,0,3.0,1,4.0,0,1,0,1.0,1,21023.0,1,2,0
302376,31.0,1,2,16.0,2,1,3,4.0,1,3.0,0,2.0,1,3,1,2.0,2,25025.0,2,1,0
302377,30.0,1,1,28.0,2,0,3,3.0,3,5.0,1,3.0,0,5,1,2.0,3,28658.0,2,1,0
302378,36.0,1,1,32.0,2,1,3,5.0,1,3.0,3,6.0,0,2,0,2.0,2,22359.0,1,2,0
302379,32.0,0,1,7.0,2,1,3,6.0,1,5.0,1,3.0,0,1,1,2.0,2,23681.0,1,1,0
302380,49.0,0,1,14.0,2,1,3,4.0,1,4.0,0,2.0,0,3,1,2.0,2,20130.0,1,3,0
302381,32.0,1,1,31.0,3,0,4,5.0,1,5.0,3,3.0,0,5,1,1.0,2,25490.0,2,1,0
302382,45.0,1,1,16.0,2,1,4,4.0,0,5.0,0,3.0,1,3,1,1.0,1,21237.0,1,2,0
302383,51.0,1,1,14.0,2,1,2,4.0,3,4.0,0,6.0,0,3,1,1.0,3,27490.0,2,3,0
302384,41.0,1,1,15.0,3,1,4,5.0,0,3.0,3,3.0,1,4,1,3.0,1,27772.0,2,2,1
302385,36.0,0,3,9.0,3,1,2,4.0,3,3.0,0,5.0,0,2,0,1.0,3,24699.0,1,2,0
302386,32.0,1,1,14.0,2,1,3,4.0,1,3.0,1,5.0,0,3,1,1.0,2,24593.0,1,1,0
302387,22.0,0,3,7.0,1,0,4,5.0,0,4.0,2,3.0,1,5,1,3.0,1,20852.0,1,0,1
302388,50.0,1,3,9.0,3,1,2,4.0,0,3.0,0,2.0,1,4,0,0.0,1,17683.0,1,3,1
302389,36.0,1,2,19.0,2,1,2,3.0,0,4.0,0,5.0,0,3,1,0.0,1,17143.0,1,2,0
302390,43.0,1,1,10.0,2,0,4,2.0,1,3.0,1,4.0,1,5,1,1.0,2,23909.0,1,2,0
302391,44.0,1,1,9.0,3,0,4,3.0,0,3.0,1,3.0,0,2,0,2.0,1,21323.0,1,2,0
302392,50.0,0,2,9.0,3,1,2,3.0,2,4.0,0,2.0,0,2,1,0.0,4,33200.0,2,3,0
302393,39.0,0,1,6.0,2,1,2,3.0,2,3.0,1,2.0,1,3,0,1.0,4,34197.0,2,2,0
302394,39.0,0,1,28.0,3,0,2,3.0,3,5.0,3,2.0,1,5,1,1.0,3,25880.0,2,2,0
302395,30.0,1,1,22.0,2,1,2,1.0,1,3.0,1,4.0,0,1,1,0.0,2,20294.0,1,1,0
302396,28.0,1,1,11.0,2,1,4,4.0,0,3.0,1,3.0,0,4,1,2.0,1,21195.0,1,1,0
302397,38.0,1,1,18.0,3,0,4,4.0,0,3.0,3,6.0,0,3,0,2.0,1,22307.0,1,2,0
302398,30.0,1,1,34.0,3,0,3,3.0,1,3.0,1,2.0,0,3,1,2.0,2,20775.0,1,1,0
302399,39.0,0,1,5.0,3,1,2,4.0,2,3.0,0,2.0,0,5,1,1.0,4,34272.0,2,2,0
302400,44.0,1,1,15.0,2,0,4,4.0,1,3.0,1,6.0,1,2,0,1.0,2,23200.0,1,2,0
302401,21.0,1,3,9.0,3,0,3,4.0,0,3.0,3,3.0,0,4,0,1.0,1,21461.0,1,0,0
302402,26.0,1,3,12.0,3,1,3,5.0,1,3.0,3,3.0,1,3,0,2.0,2,24422.0,1,1,1
302403,44.0,1,1,34.0,1,1,3,2.0,0,4.0,1,7.0,0,5,1,2.0,1,23554.0,1,2,0
302404,40.0,1,3,10.0,3,1,3,4.0,3,3.0,0,1.0,0,2,1,0.0,3,25855.0,2,2,0
302405,36.0,1,3,17.0,3,0,3,4.0,1,3.0,1,5.0,0,1,1,1.0,2,21652.0,1,2,0
302406,35.0,1,1,22.0,3,1,2,1.0,0,4.0,1,1.0,0,4,1,1.0,1,17426.0,1,1,0
302407,43.0,1,1,21.0,2,1,3,4.0,4,3.0,1,2.0,0,3,1,1.0,0,32603.0,2,2,0
302408,52.0,1,1,9.0,3,1,3,6.0,1,4.0,1,7.0,0,1,0,2.0,2,24160.0,1,3,0
302409,38.0,1,3,6.0,2,1,2,4.0,0,5.0,2,5.0,0,3,0,1.0,1,17858.0,1,2,0
302410,52.0,1,1,15.0,2,1,3,5.0,3,4.0,0,7.0,0,3,1,2.0,3,31168.0,2,3,0
302411,40.0,1,1,7.0,3,1,3,2.0,3,3.0,1,2.0,0,3,1,1.0,3,28291.0,2,2,0
302412,39.0,1,3,30.0,3,0,2,4.0,4,3.0,1,1.0,0,1,1,1.0,0,27031.0,2,2,0
302413,32.0,0,1,30.0,2,1,3,3.0,1,3.0,0,2.0,0,4,1,0.0,2,20309.0,1,1,0
302414,28.0,0,1,30.0,1,1,3,4.0,3,5.0,3,2.0,0,1,1,1.0,3,23722.0,1,1,1
302415,36.0,0,1,14.0,2,0,3,1.0,3,5.0,1,1.0,0,3,0,1.0,3,26713.0,2,2,0
302416,27.0,1,1,11.0,1,1,2,4.0,3,3.0,1,2.0,1,3,0,0.0,3,27808.0,2,1,0
302417,34.0,1,1,8.0,2,1,2,4.0,1,5.0,1,7.0,0,4,0,1.0,2,20957.0,1,1,0
302418,32.0,0,1,36.0,3,1,4,5.0,0,4.0,3,2.0,0,3,0,3.0,1,22157.0,1,1,1
302419,55.0,1,2,26.0,3,1,3,4.0,3,4.0,0,4.0,0,3,1,1.0,3,29403.0,2,3,0
302420,28.0,0,1,16.0,3,1,3,4.0,0,4.0,1,8.0,0,3,1,2.0,1,20702.0,1,1,0
302421,60.0,1,3,32.0,2,0,3,4.0,3,5.0,3,2.0,0,3,1,1.0,3,26315.0,2,4,0
302422,35.0,0,1,26.0,3,0,3,4.0,1,4.0,1,6.0,0,3,1,1.0,2,23122.0,1,1,0
302423,34.0,1,1,22.0,3,1,3,4.0,3,3.0,0,2.0,1,5,0,1.0,3,32288.0,2,1,1
302424,34.0,1,3,9.0,2,0,2,5.0,1,3.0,2,6.0,0,1,1,0.0,2,21029.0,1,1,0
302425,36.0,0,3,25.0,2,1,4,4.0,3,5.0,0,3.0,0,4,1,1.0,3,27747.0,2,2,0
302426,49.0,1,3,23.0,2,0,4,4.0,1,3.0,1,2.0,0,4,1,1.0,2,25117.0,2,3,0
302427,43.0,0,1,26.0,3,1,3,2.0,0,3.0,1,8.0,1,3,0,1.0,1,21437.0,1,2,1
302428,47.0,1,1,8.0,2,0,2,3.0,4,3.0,0,2.0,1,4,1,0.0,0,31752.0,2,3,0
302429,57.0,1,1,31.0,2,1,4,4.0,0,3.0,2,3.0,0,3,0,1.0,1,21265.0,1,4,1
302430,34.0,1,1,12.0,2,1,3,5.0,3,3.0,1,6.0,0,3,0,1.0,3,25797.0,2,1,0
302431,30.0,1,1,14.0,2,1,3,4.0,0,5.0,2,5.0,0,4,0,1.0,1,20740.0,1,1,0
302432,36.0,1,2,33.0,2,0,3,4.0,3,3.0,3,3.0,1,1,1,1.0,3,27515.0,2,2,0
302433,31.0,1,1,23.0,2,1,3,2.0,1,3.0,1,5.0,0,1,1,1.0,2,23972.0,1,1,0
302434,27.0,1,3,11.0,3,1,3,5.0,1,3.0,3,3.0,1,1,1,1.0,2,24506.0,1,1,1
302435,25.0,1,3,17.0,3,0,4,4.0,1,3.0,1,3.0,1,1,0,1.0,2,22938.0,1,0,0
302436,43.0,0,1,16.0,2,0,2,4.0,1,3.0,1,2.0,0,3,1,0.0,2,20257.0,1,2,0
302437,30.0,1,3,18.0,1,0,2,3.0,1,3.0,3,1.0,0,1,1,1.0,2,21577.0,1,1,0
302438,40.0,1,1,10.0,3,0,2,3.0,2,3.0,1,2.0,0,5,1,1.0,4,34033.0,2,2,0
